run_id,platform,app,input,node_ids,start_time,end_time,unwanted,duration
59e504ec57f3f44ead641556,volta,lu,Y,"['59e504eb57f3f44ead641552', '59e504ec57f3f44ead641553', '59e504ec57f3f44ead641554', '59e504ec57f3f44ead641555']",1507376925,1507377631,0.0,706
59e504ec57f3f44ead64155b,volta,lu,Y,"['59e504ec57f3f44ead641557', '59e504ec57f3f44ead641558', '59e504ec57f3f44ead641559', '59e504ec57f3f44ead64155a']",1507376867,1507377588,0.0,721
59e504ed57f3f44ead641560,volta,lu,Y,"['59e504ec57f3f44ead64155c', '59e504ed57f3f44ead64155d', '59e504ed57f3f44ead64155e', '59e504ed57f3f44ead64155f']",1507377488,1507378195,0.0,707
59e504ed57f3f44ead641565,volta,lu,Y,"['59e504ed57f3f44ead641561', '59e504ed57f3f44ead641562', '59e504ed57f3f44ead641563', '59e504ed57f3f44ead641564']",1507014385,1507015100,0.0,715
59e504ee57f3f44ead64156a,volta,lu,Y,"['59e504ed57f3f44ead641566', '59e504ed57f3f44ead641567', '59e504ee57f3f44ead641568', '59e504ee57f3f44ead641569']",1506800890,1506801596,0.0,706
59e504ee57f3f44ead64156f,volta,lu,Y,"['59e504ee57f3f44ead64156b', '59e504ee57f3f44ead64156c', '59e504ee57f3f44ead64156d', '59e504ee57f3f44ead64156e']",1507014385,1507015096,0.0,711
59e504ef57f3f44ead641574,volta,lu,Y,"['59e504ee57f3f44ead641570', '59e504ef57f3f44ead641571', '59e504ef57f3f44ead641572', '59e504ef57f3f44ead641573']",1506907397,1506908110,0.0,713
59e504ef57f3f44ead641579,volta,lu,Y,"['59e504ef57f3f44ead641575', '59e504ef57f3f44ead641576', '59e504ef57f3f44ead641577', '59e504ef57f3f44ead641578']",1506800593,1506801307,0.0,714
59e504f057f3f44ead64157e,volta,lu,Y,"['59e504ef57f3f44ead64157a', '59e504f057f3f44ead64157b', '59e504f057f3f44ead64157c', '59e504f057f3f44ead64157d']",1507015066,1507015773,0.0,707
59e504f057f3f44ead641583,volta,lu,Y,"['59e504f057f3f44ead64157f', '59e504f057f3f44ead641580', '59e504f057f3f44ead641581', '59e504f057f3f44ead641582']",1507241795,1507242502,0.0,707
59e504f157f3f44ead641588,volta,lu,Y,"['59e504f057f3f44ead641584', '59e504f057f3f44ead641585', '59e504f157f3f44ead641586', '59e504f157f3f44ead641587']",1506801313,1506802022,0.0,709
59e504f157f3f44ead64158d,volta,lu,Y,"['59e504f157f3f44ead641589', '59e504f157f3f44ead64158a', '59e504f157f3f44ead64158b', '59e504f157f3f44ead64158c']",1506908092,1506908803,0.0,711
59e504f257f3f44ead641592,volta,lu,Y,"['59e504f157f3f44ead64158e', '59e504f157f3f44ead64158f', '59e504f257f3f44ead641590', '59e504f257f3f44ead641591']",1507845271,1507845979,0.0,708
59e504f257f3f44ead641597,volta,lu,Y,"['59e504f257f3f44ead641593', '59e504f257f3f44ead641594', '59e504f257f3f44ead641595', '59e504f257f3f44ead641596']",1507376806,1507377513,0.0,707
59e504f357f3f44ead64159c,volta,lu,Y,"['59e504f257f3f44ead641598', '59e504f257f3f44ead641599', '59e504f357f3f44ead64159a', '59e504f357f3f44ead64159b']",1507014384,1507015094,0.0,710
59e5055757f3f44ead64188f,volta,CoMD,X,"['59e5055757f3f44ead64188b', '59e5055757f3f44ead64188c', '59e5055757f3f44ead64188d', '59e5055757f3f44ead64188e']",1507830448,1507831244,0.0,796
59e5055757f3f44ead641894,volta,CoMD,X,"['59e5055757f3f44ead641890', '59e5055757f3f44ead641891', '59e5055757f3f44ead641892', '59e5055757f3f44ead641893']",1507851079,1507851873,0.0,794
59e5055857f3f44ead641899,volta,CoMD,X,"['59e5055857f3f44ead641895', '59e5055857f3f44ead641896', '59e5055857f3f44ead641897', '59e5055857f3f44ead641898']",1507831190,1507831986,0.0,796
59e5055857f3f44ead64189e,volta,CoMD,X,"['59e5055857f3f44ead64189a', '59e5055857f3f44ead64189b', '59e5055857f3f44ead64189c', '59e5055857f3f44ead64189d']",1507022779,1507023574,0.0,795
59e5055957f3f44ead6418a3,volta,CoMD,X,"['59e5055957f3f44ead64189f', '59e5055957f3f44ead6418a0', '59e5055957f3f44ead6418a1', '59e5055957f3f44ead6418a2']",1507830449,1507831247,0.0,798
59e5055a57f3f44ead6418a8,volta,CoMD,X,"['59e5055957f3f44ead6418a4', '59e5055957f3f44ead6418a5', '59e5055957f3f44ead6418a6', '59e5055a57f3f44ead6418a7']",1506809047,1506809841,0.0,794
59e5055a57f3f44ead6418ad,volta,CoMD,X,"['59e5055a57f3f44ead6418a9', '59e5055a57f3f44ead6418aa', '59e5055a57f3f44ead6418ab', '59e5055a57f3f44ead6418ac']",1507022781,1507023588,0.0,807
59e5055b57f3f44ead6418b2,volta,CoMD,X,"['59e5055a57f3f44ead6418ae', '59e5055a57f3f44ead6418af', '59e5055b57f3f44ead6418b0', '59e5055b57f3f44ead6418b1']",1507851054,1507851850,0.0,796
59e5055b57f3f44ead6418b7,volta,CoMD,X,"['59e5055b57f3f44ead6418b3', '59e5055b57f3f44ead6418b4', '59e5055b57f3f44ead6418b5', '59e5055b57f3f44ead6418b6']",1507831098,1507831893,0.0,795
59e5055c57f3f44ead6418bc,volta,CoMD,X,"['59e5055c57f3f44ead6418b8', '59e5055c57f3f44ead6418b9', '59e5055c57f3f44ead6418ba', '59e5055c57f3f44ead6418bb']",1506809048,1506809855,0.0,807
59e5055c57f3f44ead6418c1,volta,CoMD,X,"['59e5055c57f3f44ead6418bd', '59e5055c57f3f44ead6418be', '59e5055c57f3f44ead6418bf', '59e5055c57f3f44ead6418c0']",1507831098,1507831893,0.0,795
59e5055d57f3f44ead6418c6,volta,CoMD,X,"['59e5055d57f3f44ead6418c2', '59e5055d57f3f44ead6418c3', '59e5055d57f3f44ead6418c4', '59e5055d57f3f44ead6418c5']",1507829651,1507830450,0.0,799
59e5055e57f3f44ead6418cb,volta,CoMD,X,"['59e5055d57f3f44ead6418c7', '59e5055d57f3f44ead6418c8', '59e5055d57f3f44ead6418c9', '59e5055d57f3f44ead6418ca']",1507022782,1507023589,0.0,807
59e5055e57f3f44ead6418d0,volta,CoMD,X,"['59e5055e57f3f44ead6418cc', '59e5055e57f3f44ead6418cd', '59e5055e57f3f44ead6418ce', '59e5055e57f3f44ead6418cf']",1507851053,1507851848,0.0,795
59e5055f57f3f44ead6418d5,volta,CoMD,X,"['59e5055e57f3f44ead6418d1', '59e5055e57f3f44ead6418d2', '59e5055f57f3f44ead6418d3', '59e5055f57f3f44ead6418d4']",1506809049,1506809855,0.0,806
59e5055f57f3f44ead6418da,volta,CoMD,X,"['59e5055f57f3f44ead6418d6', '59e5055f57f3f44ead6418d7', '59e5055f57f3f44ead6418d8', '59e5055f57f3f44ead6418d9']",1506916980,1506917787,0.0,807
59e5056057f3f44ead6418df,volta,CoMD,X,"['59e5056057f3f44ead6418db', '59e5056057f3f44ead6418dc', '59e5056057f3f44ead6418dd', '59e5056057f3f44ead6418de']",1507022781,1507023588,0.0,807
59e5056057f3f44ead6418e4,volta,CoMD,X,"['59e5056057f3f44ead6418e0', '59e5056057f3f44ead6418e1', '59e5056057f3f44ead6418e2', '59e5056057f3f44ead6418e3']",1506916979,1506917774,0.0,795
59e5056157f3f44ead6418e9,volta,CoMD,X,"['59e5056157f3f44ead6418e5', '59e5056157f3f44ead6418e6', '59e5056157f3f44ead6418e7', '59e5056157f3f44ead6418e8']",1507830449,1507831247,0.0,798
59e5056257f3f44ead6418ee,volta,CoMD,X,"['59e5056157f3f44ead6418ea', '59e5056157f3f44ead6418eb', '59e5056157f3f44ead6418ec', '59e5056157f3f44ead6418ed']",1506809049,1506809856,0.0,807
59e5056257f3f44ead6418f3,volta,CoMD,X,"['59e5056257f3f44ead6418ef', '59e5056257f3f44ead6418f0', '59e5056257f3f44ead6418f1', '59e5056257f3f44ead6418f2']",1506916982,1506917788,0.0,806
59e5056357f3f44ead6418f8,volta,CoMD,X,"['59e5056257f3f44ead6418f4', '59e5056257f3f44ead6418f5', '59e5056257f3f44ead6418f6', '59e5056357f3f44ead6418f7']",1507830328,1507831123,0.0,795
59e5056357f3f44ead6418fd,volta,CoMD,X,"['59e5056357f3f44ead6418f9', '59e5056357f3f44ead6418fa', '59e5056357f3f44ead6418fb', '59e5056357f3f44ead6418fc']",1507851286,1507852085,0.0,799
59e5056457f3f44ead641902,volta,CoMD,X,"['59e5056457f3f44ead6418fe', '59e5056457f3f44ead6418ff', '59e5056457f3f44ead641900', '59e5056457f3f44ead641901']",1507830328,1507831123,0.0,795
59e5056457f3f44ead641907,volta,CoMD,X,"['59e5056457f3f44ead641903', '59e5056457f3f44ead641904', '59e5056457f3f44ead641905', '59e5056457f3f44ead641906']",1506809050,1506809856,0.0,806
59e5056557f3f44ead64190c,volta,CoMD,X,"['59e5056557f3f44ead641908', '59e5056557f3f44ead641909', '59e5056557f3f44ead64190a', '59e5056557f3f44ead64190b']",1507830448,1507831247,0.0,799
59e5056557f3f44ead641911,volta,CoMD,X,"['59e5056557f3f44ead64190d', '59e5056557f3f44ead64190e', '59e5056557f3f44ead64190f', '59e5056557f3f44ead641910']",1507829650,1507830449,0.0,799
59e5056657f3f44ead641916,volta,CoMD,X,"['59e5056657f3f44ead641912', '59e5056657f3f44ead641913', '59e5056657f3f44ead641914', '59e5056657f3f44ead641915']",1507829651,1507830449,0.0,798
59e5056757f3f44ead64191b,volta,CoMD,X,"['59e5056657f3f44ead641917', '59e5056657f3f44ead641918', '59e5056657f3f44ead641919', '59e5056657f3f44ead64191a']",1507851286,1507852081,0.0,795
59e5056757f3f44ead641920,volta,CoMD,X,"['59e5056757f3f44ead64191c', '59e5056757f3f44ead64191d', '59e5056757f3f44ead64191e', '59e5056757f3f44ead64191f']",1507022782,1507023589,0.0,807
59e505bc57f3f44ead641c13,volta,bt,X,"['59e505bc57f3f44ead641c0f', '59e505bc57f3f44ead641c10', '59e505bc57f3f44ead641c11', '59e505bc57f3f44ead641c12']",1507228896,1507229556,0.0,660
59e505bc57f3f44ead641c18,volta,bt,X,"['59e505bc57f3f44ead641c14', '59e505bc57f3f44ead641c15', '59e505bc57f3f44ead641c16', '59e505bc57f3f44ead641c17']",1507003535,1507004202,0.0,667
59e505bd57f3f44ead641c1d,volta,bt,X,"['59e505bd57f3f44ead641c19', '59e505bd57f3f44ead641c1a', '59e505bd57f3f44ead641c1b', '59e505bd57f3f44ead641c1c']",1507365410,1507366066,0.0,656
59e505bd57f3f44ead641c22,volta,bt,X,"['59e505bd57f3f44ead641c1e', '59e505bd57f3f44ead641c1f', '59e505bd57f3f44ead641c20', '59e505bd57f3f44ead641c21']",1507366032,1507366683,0.0,651
59e505be57f3f44ead641c27,volta,bt,X,"['59e505be57f3f44ead641c23', '59e505be57f3f44ead641c24', '59e505be57f3f44ead641c25', '59e505be57f3f44ead641c26']",1507003536,1507004199,0.0,663
59e505be57f3f44ead641c2c,volta,bt,X,"['59e505be57f3f44ead641c28', '59e505be57f3f44ead641c29', '59e505be57f3f44ead641c2a', '59e505be57f3f44ead641c2b']",1506896492,1506897164,0.0,672
59e505bf57f3f44ead641c31,volta,bt,X,"['59e505bf57f3f44ead641c2d', '59e505bf57f3f44ead641c2e', '59e505bf57f3f44ead641c2f', '59e505bf57f3f44ead641c30']",1507228256,1507228911,0.0,655
59e505bf57f3f44ead641c36,volta,bt,X,"['59e505bf57f3f44ead641c32', '59e505bf57f3f44ead641c33', '59e505bf57f3f44ead641c34', '59e505bf57f3f44ead641c35']",1506789704,1506790372,0.0,668
59e505c057f3f44ead641c3b,volta,bt,X,"['59e505c057f3f44ead641c37', '59e505c057f3f44ead641c38', '59e505c057f3f44ead641c39', '59e505c057f3f44ead641c3a']",1506896493,1506897156,0.0,663
59e505c057f3f44ead641c40,volta,bt,X,"['59e505c057f3f44ead641c3c', '59e505c057f3f44ead641c3d', '59e505c057f3f44ead641c3e', '59e505c057f3f44ead641c3f']",1507365410,1507366062,0.0,652
59e505c157f3f44ead641c45,volta,bt,X,"['59e505c157f3f44ead641c41', '59e505c157f3f44ead641c42', '59e505c157f3f44ead641c43', '59e505c157f3f44ead641c44']",1507228257,1507228921,0.0,664
59e505c157f3f44ead641c4a,volta,bt,X,"['59e505c157f3f44ead641c46', '59e505c157f3f44ead641c47', '59e505c157f3f44ead641c48', '59e505c157f3f44ead641c49']",1506896491,1506897149,0.0,658
59e505c257f3f44ead641c4f,volta,bt,X,"['59e505c157f3f44ead641c4b', '59e505c257f3f44ead641c4c', '59e505c257f3f44ead641c4d', '59e505c257f3f44ead641c4e']",1507003534,1507004193,0.0,659
59e505c257f3f44ead641c54,volta,bt,X,"['59e505c257f3f44ead641c50', '59e505c257f3f44ead641c51', '59e505c257f3f44ead641c52', '59e505c257f3f44ead641c53']",1506789703,1506790362,0.0,659
59e505c357f3f44ead641c59,volta,bt,X,"['59e505c257f3f44ead641c55', '59e505c257f3f44ead641c56', '59e505c357f3f44ead641c57', '59e505c357f3f44ead641c58']",1506789703,1506790357,0.0,654
59e505c357f3f44ead641c5e,volta,bt,X,"['59e505c357f3f44ead641c5a', '59e505c357f3f44ead641c5b', '59e505c357f3f44ead641c5c', '59e505c357f3f44ead641c5d']",1507366065,1507366722,0.0,657
59e505c457f3f44ead641c63,volta,bt,X,"['59e505c357f3f44ead641c5f', '59e505c457f3f44ead641c60', '59e505c457f3f44ead641c61', '59e505c457f3f44ead641c62']",1507365411,1507366074,0.0,663
59e505c457f3f44ead641c68,volta,bt,X,"['59e505c457f3f44ead641c64', '59e505c457f3f44ead641c65', '59e505c457f3f44ead641c66', '59e505c457f3f44ead641c67']",1507228255,1507228907,0.0,652
59e505c557f3f44ead641c6d,volta,bt,X,"['59e505c457f3f44ead641c69', '59e505c457f3f44ead641c6a', '59e505c557f3f44ead641c6b', '59e505c557f3f44ead641c6c']",1506896493,1506897155,0.0,662
59e505c557f3f44ead641c72,volta,bt,X,"['59e505c557f3f44ead641c6e', '59e505c557f3f44ead641c6f', '59e505c557f3f44ead641c70', '59e505c557f3f44ead641c71']",1507003534,1507004188,0.0,654
59e505c657f3f44ead641c77,volta,bt,X,"['59e505c557f3f44ead641c73', '59e505c557f3f44ead641c74', '59e505c557f3f44ead641c75', '59e505c657f3f44ead641c76']",1507003537,1507004199,0.0,662
59e505c657f3f44ead641c7c,volta,bt,X,"['59e505c657f3f44ead641c78', '59e505c657f3f44ead641c79', '59e505c657f3f44ead641c7a', '59e505c657f3f44ead641c7b']",1507228257,1507228919,0.0,662
59e505c757f3f44ead641c81,volta,bt,X,"['59e505c657f3f44ead641c7d', '59e505c657f3f44ead641c7e', '59e505c657f3f44ead641c7f', '59e505c657f3f44ead641c80']",1507365411,1507366078,0.0,667
59e505c757f3f44ead641c86,volta,bt,X,"['59e505c757f3f44ead641c82', '59e505c757f3f44ead641c83', '59e505c757f3f44ead641c84', '59e505c757f3f44ead641c85']",1506789704,1506790375,0.0,671
59e505c757f3f44ead641c8b,volta,bt,X,"['59e505c757f3f44ead641c87', '59e505c757f3f44ead641c88', '59e505c757f3f44ead641c89', '59e505c757f3f44ead641c8a']",1506896491,1506897158,0.0,667
59e505c857f3f44ead641c90,volta,bt,X,"['59e505c857f3f44ead641c8c', '59e505c857f3f44ead641c8d', '59e505c857f3f44ead641c8e', '59e505c857f3f44ead641c8f']",1507228897,1507229549,0.0,652
59e505c857f3f44ead641c95,volta,bt,X,"['59e505c857f3f44ead641c91', '59e505c857f3f44ead641c92', '59e505c857f3f44ead641c93', '59e505c857f3f44ead641c94']",1507003536,1507004206,0.0,670
59e505c957f3f44ead641c9a,volta,bt,X,"['59e505c957f3f44ead641c96', '59e505c957f3f44ead641c97', '59e505c957f3f44ead641c98', '59e505c957f3f44ead641c99']",1506789705,1506790368,0.0,663
59e505c957f3f44ead641c9f,volta,bt,X,"['59e505c957f3f44ead641c9b', '59e505c957f3f44ead641c9c', '59e505c957f3f44ead641c9d', '59e505c957f3f44ead641c9e']",1506789706,1506790369,0.0,663
59e505ca57f3f44ead641ca4,volta,bt,X,"['59e505ca57f3f44ead641ca0', '59e505ca57f3f44ead641ca1', '59e505ca57f3f44ead641ca2', '59e505ca57f3f44ead641ca3']",1506896490,1506897145,0.0,655
59e5064d57f3f44ead64231b,volta,bt,Y,"['59e5064c57f3f44ead642317', '59e5064c57f3f44ead642318', '59e5064c57f3f44ead642319', '59e5064c57f3f44ead64231a']",1507366713,1507367348,0.0,635
59e5064d57f3f44ead642320,volta,bt,Y,"['59e5064d57f3f44ead64231c', '59e5064d57f3f44ead64231d', '59e5064d57f3f44ead64231e', '59e5064d57f3f44ead64231f']",1507004183,1507004822,0.0,639
59e5064d57f3f44ead642325,volta,bt,Y,"['59e5064d57f3f44ead642321', '59e5064d57f3f44ead642322', '59e5064d57f3f44ead642323', '59e5064d57f3f44ead642324']",1506897411,1506898037,0.0,626
59e5064e57f3f44ead64232a,volta,bt,Y,"['59e5064e57f3f44ead642326', '59e5064e57f3f44ead642327', '59e5064e57f3f44ead642328', '59e5064e57f3f44ead642329']",1506790345,1506790971,0.0,626
59e5064e57f3f44ead64232f,volta,bt,Y,"['59e5064e57f3f44ead64232b', '59e5064e57f3f44ead64232c', '59e5064e57f3f44ead64232d', '59e5064e57f3f44ead64232e']",1507229518,1507230141,0.0,623
59e5064f57f3f44ead642334,volta,bt,Y,"['59e5064f57f3f44ead642330', '59e5064f57f3f44ead642331', '59e5064f57f3f44ead642332', '59e5064f57f3f44ead642333']",1507228956,1507229585,0.0,629
59e5064f57f3f44ead642339,volta,bt,Y,"['59e5064f57f3f44ead642335', '59e5064f57f3f44ead642336', '59e5064f57f3f44ead642337', '59e5064f57f3f44ead642338']",1506897137,1506897774,0.0,637
59e5065057f3f44ead64233e,volta,bt,Y,"['59e5065057f3f44ead64233a', '59e5065057f3f44ead64233b', '59e5065057f3f44ead64233c', '59e5065057f3f44ead64233d']",1507230111,1507230734,0.0,623
59e5065057f3f44ead642343,volta,bt,Y,"['59e5065057f3f44ead64233f', '59e5065057f3f44ead642340', '59e5065057f3f44ead642341', '59e5065057f3f44ead642342']",1506790346,1506790981,0.0,635
59e5065157f3f44ead642348,volta,bt,Y,"['59e5065057f3f44ead642344', '59e5065157f3f44ead642345', '59e5065157f3f44ead642346', '59e5065157f3f44ead642347']",1506897793,1506898418,0.0,625
59e5065157f3f44ead64234d,volta,bt,Y,"['59e5065157f3f44ead642349', '59e5065157f3f44ead64234a', '59e5065157f3f44ead64234b', '59e5065157f3f44ead64234c']",1506790631,1506791255,0.0,624
59e5065257f3f44ead642352,volta,bt,Y,"['59e5065157f3f44ead64234e', '59e5065157f3f44ead64234f', '59e5065257f3f44ead642350', '59e5065257f3f44ead642351']",1506897138,1506897767,0.0,629
59e5065257f3f44ead642357,volta,bt,Y,"['59e5065257f3f44ead642353', '59e5065257f3f44ead642354', '59e5065257f3f44ead642355', '59e5065257f3f44ead642356']",1506897118,1506897742,0.0,624
59e5065357f3f44ead64235c,volta,bt,Y,"['59e5065257f3f44ead642358', '59e5065257f3f44ead642359', '59e5065257f3f44ead64235a', '59e5065257f3f44ead64235b']",1507004463,1507005088,0.0,625
59e5065357f3f44ead642361,volta,bt,Y,"['59e5065357f3f44ead64235d', '59e5065357f3f44ead64235e', '59e5065357f3f44ead64235f', '59e5065357f3f44ead642360']",1507229616,1507230240,0.0,624
59e5065357f3f44ead642366,volta,bt,Y,"['59e5065357f3f44ead642362', '59e5065357f3f44ead642363', '59e5065357f3f44ead642364', '59e5065357f3f44ead642365']",1507366786,1507367414,0.0,628
59e5065457f3f44ead64236b,volta,bt,Y,"['59e5065457f3f44ead642367', '59e5065457f3f44ead642368', '59e5065457f3f44ead642369', '59e5065457f3f44ead64236a']",1507229578,1507230212,0.0,634
59e5065457f3f44ead642370,volta,bt,Y,"['59e5065457f3f44ead64236c', '59e5065457f3f44ead64236d', '59e5065457f3f44ead64236e', '59e5065457f3f44ead64236f']",1507229579,1507230213,0.0,634
59e5065557f3f44ead642375,volta,bt,Y,"['59e5065557f3f44ead642371', '59e5065557f3f44ead642372', '59e5065557f3f44ead642373', '59e5065557f3f44ead642374']",1507004784,1507005409,0.0,625
59e5065557f3f44ead64237a,volta,bt,Y,"['59e5065557f3f44ead642376', '59e5065557f3f44ead642377', '59e5065557f3f44ead642378', '59e5065557f3f44ead642379']",1506790391,1506791016,0.0,625
59e5065657f3f44ead64237f,volta,bt,Y,"['59e5065557f3f44ead64237b', '59e5065657f3f44ead64237c', '59e5065657f3f44ead64237d', '59e5065657f3f44ead64237e']",1507366126,1507366751,0.0,625
59e5065657f3f44ead642384,volta,bt,Y,"['59e5065657f3f44ead642380', '59e5065657f3f44ead642381', '59e5065657f3f44ead642382', '59e5065657f3f44ead642383']",1507844049,1507844674,0.0,625
59e5065757f3f44ead642389,volta,bt,Y,"['59e5065657f3f44ead642385', '59e5065657f3f44ead642386', '59e5065657f3f44ead642387', '59e5065757f3f44ead642388']",1506790391,1506791017,0.0,626
59e5065757f3f44ead64238e,volta,bt,Y,"['59e5065757f3f44ead64238a', '59e5065757f3f44ead64238b', '59e5065757f3f44ead64238c', '59e5065757f3f44ead64238d']",1507004183,1507004810,0.0,627
59e5065857f3f44ead642393,volta,bt,Y,"['59e5065757f3f44ead64238f', '59e5065757f3f44ead642390', '59e5065757f3f44ead642391', '59e5065757f3f44ead642392']",1507366127,1507366760,0.0,633
59e5065857f3f44ead642398,volta,bt,Y,"['59e5065857f3f44ead642394', '59e5065857f3f44ead642395', '59e5065857f3f44ead642396', '59e5065857f3f44ead642397']",1506897138,1506897766,0.0,628
59e5065857f3f44ead64239d,volta,bt,Y,"['59e5065857f3f44ead642399', '59e5065857f3f44ead64239a', '59e5065857f3f44ead64239b', '59e5065857f3f44ead64239c']",1507366725,1507367349,0.0,624
59e5065957f3f44ead6423a2,volta,bt,Y,"['59e5065957f3f44ead64239e', '59e5065957f3f44ead64239f', '59e5065957f3f44ead6423a0', '59e5065957f3f44ead6423a1']",1507004184,1507004814,0.0,630
59e5065957f3f44ead6423a7,volta,bt,Y,"['59e5065957f3f44ead6423a3', '59e5065957f3f44ead6423a4', '59e5065957f3f44ead6423a5', '59e5065957f3f44ead6423a6']",1506790937,1506791560,0.0,623
59e5065a57f3f44ead6423ac,volta,bt,Y,"['59e5065a57f3f44ead6423a8', '59e5065a57f3f44ead6423a9', '59e5065a57f3f44ead6423aa', '59e5065a57f3f44ead6423ab']",1507366653,1507367277,0.0,624
59e506b157f3f44ead64269f,volta,cg,X,"['59e506b157f3f44ead64269b', '59e506b157f3f44ead64269c', '59e506b157f3f44ead64269d', '59e506b157f3f44ead64269e']",1507232854,1507233599,0.0,745
59e506b157f3f44ead6426a4,volta,cg,X,"['59e506b157f3f44ead6426a0', '59e506b157f3f44ead6426a1', '59e506b157f3f44ead6426a2', '59e506b157f3f44ead6426a3']",1507369796,1507370540,0.0,744
59e506b257f3f44ead6426a9,volta,cg,X,"['59e506b257f3f44ead6426a5', '59e506b257f3f44ead6426a6', '59e506b257f3f44ead6426a7', '59e506b257f3f44ead6426a8']",1507006542,1507007299,0.0,757
59e506b357f3f44ead6426ae,volta,cg,X,"['59e506b257f3f44ead6426aa', '59e506b257f3f44ead6426ab', '59e506b257f3f44ead6426ac', '59e506b357f3f44ead6426ad']",1507369098,1507369834,0.0,736
59e506b357f3f44ead6426b3,volta,cg,X,"['59e506b357f3f44ead6426af', '59e506b357f3f44ead6426b0', '59e506b357f3f44ead6426b1', '59e506b357f3f44ead6426b2']",1506899566,1506900302,0.0,736
59e506b457f3f44ead6426b8,volta,cg,X,"['59e506b357f3f44ead6426b4', '59e506b357f3f44ead6426b5', '59e506b357f3f44ead6426b6', '59e506b457f3f44ead6426b7']",1507369096,1507369853,0.0,757
59e506b457f3f44ead6426bd,volta,cg,X,"['59e506b457f3f44ead6426b9', '59e506b457f3f44ead6426ba', '59e506b457f3f44ead6426bb', '59e506b457f3f44ead6426bc']",1507232854,1507233624,0.0,770
59e506b557f3f44ead6426c2,volta,cg,X,"['59e506b457f3f44ead6426be', '59e506b457f3f44ead6426bf', '59e506b557f3f44ead6426c0', '59e506b557f3f44ead6426c1']",1507232118,1507232881,0.0,763
59e506b557f3f44ead6426c7,volta,cg,X,"['59e506b557f3f44ead6426c3', '59e506b557f3f44ead6426c4', '59e506b557f3f44ead6426c5', '59e506b557f3f44ead6426c6']",1507232136,1507232870,0.0,734
59e506b657f3f44ead6426cc,volta,cg,X,"['59e506b657f3f44ead6426c8', '59e506b657f3f44ead6426c9', '59e506b657f3f44ead6426ca', '59e506b657f3f44ead6426cb']",1507369097,1507369829,0.0,732
59e506b657f3f44ead6426d1,volta,cg,X,"['59e506b657f3f44ead6426cd', '59e506b657f3f44ead6426ce', '59e506b657f3f44ead6426cf', '59e506b657f3f44ead6426d0']",1506899567,1506900309,0.0,742
59e506b757f3f44ead6426d6,volta,cg,X,"['59e506b757f3f44ead6426d2', '59e506b757f3f44ead6426d3', '59e506b757f3f44ead6426d4', '59e506b757f3f44ead6426d5']",1506792781,1506793572,0.0,791
59e506b757f3f44ead6426db,volta,cg,X,"['59e506b757f3f44ead6426d7', '59e506b757f3f44ead6426d8', '59e506b757f3f44ead6426d9', '59e506b757f3f44ead6426da']",1506792778,1506793511,0.0,733
59e506b857f3f44ead6426e0,volta,cg,X,"['59e506b857f3f44ead6426dc', '59e506b857f3f44ead6426dd', '59e506b857f3f44ead6426de', '59e506b857f3f44ead6426df']",1506792780,1506793558,0.0,778
59e506b857f3f44ead6426e5,volta,cg,X,"['59e506b857f3f44ead6426e1', '59e506b857f3f44ead6426e2', '59e506b857f3f44ead6426e3', '59e506b857f3f44ead6426e4']",1506899568,1506900369,0.0,801
59e506b957f3f44ead6426ea,volta,cg,X,"['59e506b957f3f44ead6426e6', '59e506b957f3f44ead6426e7', '59e506b957f3f44ead6426e8', '59e506b957f3f44ead6426e9']",1507006539,1507007284,0.0,745
59e506b957f3f44ead6426ef,volta,cg,X,"['59e506b957f3f44ead6426eb', '59e506b957f3f44ead6426ec', '59e506b957f3f44ead6426ed', '59e506b957f3f44ead6426ee']",1506899565,1506900315,0.0,750
59e506ba57f3f44ead6426f4,volta,cg,X,"['59e506ba57f3f44ead6426f0', '59e506ba57f3f44ead6426f1', '59e506ba57f3f44ead6426f2', '59e506ba57f3f44ead6426f3']",1507006540,1507007296,0.0,756
59e506bb57f3f44ead6426f9,volta,cg,X,"['59e506ba57f3f44ead6426f5', '59e506ba57f3f44ead6426f6', '59e506ba57f3f44ead6426f7', '59e506bb57f3f44ead6426f8']",1506899566,1506900326,0.0,760
59e506bb57f3f44ead6426fe,volta,cg,X,"['59e506bb57f3f44ead6426fa', '59e506bb57f3f44ead6426fb', '59e506bb57f3f44ead6426fc', '59e506bb57f3f44ead6426fd']",1506792779,1506793566,0.0,787
59e506bc57f3f44ead642703,volta,cg,X,"['59e506bb57f3f44ead6426ff', '59e506bb57f3f44ead642700', '59e506bc57f3f44ead642701', '59e506bc57f3f44ead642702']",1506792778,1506793517,0.0,739
59e506bc57f3f44ead642708,volta,cg,X,"['59e506bc57f3f44ead642704', '59e506bc57f3f44ead642705', '59e506bc57f3f44ead642706', '59e506bc57f3f44ead642707']",1506792780,1506793527,0.0,747
59e506bd57f3f44ead64270d,volta,cg,X,"['59e506bc57f3f44ead642709', '59e506bc57f3f44ead64270a', '59e506bd57f3f44ead64270b', '59e506bd57f3f44ead64270c']",1507369096,1507369823,0.0,727
59e506bd57f3f44ead642712,volta,cg,X,"['59e506bd57f3f44ead64270e', '59e506bd57f3f44ead64270f', '59e506bd57f3f44ead642710', '59e506bd57f3f44ead642711']",1507369097,1507369831,0.0,734
